"","BRCA1","nonBRCA1","FC_nonBRCA1_BRCA1","logFC_nonBRCA1_BRCA1","p.val.adj.nonBRCA1.BRCA1","labels","input.mz","input.rt","M+H","M+NH4","M+Na","M+K","M+H-H2O","M+H-2H2O"
"FT17298",2370.74682617188,3169.28210449219,1.33682857633927,0.418814478205267,0.278537167688875,"FT17298",552.089146931012,53.5488777160645,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17299",200,3323.36993408203,16.6168496704102,4.05457498748412,0.000829176440948316,"FT17299",552.161500970474,270.116470336914,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17300",200,8590.26782226562,42.9513391113281,5.42463120644099,0.000308603050024156,"FT17300",552.175769475811,250.85417175293,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17302",262.0625,2694.65124511719,10.2824755358633,3.36211573425976,0.544042285833162,"FT17302",552.206338285821,53.8376235961914,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17309",6536.388671875,4744.77075195312,-1.37759841593704,-0.462155388932544,0.631585818520934,"FT17309",552.399115651413,576.260406494141,"LysoPC(20:0)","No hit","No hit","No hit","No hit","No hit"
"FT17310",12299.244140625,14787.0512695312,1.20227317227478,0.265764732579804,0.0502011481581317,"FT17310",552.443099790841,458.439880371094,"No hit","(3b,24R,25x)-26-Benzoyloxystigmast-5-ene-3-ol","No hit","No hit","No hit","No hit"
"FT17311",14418.33203125,17177.103515625,1.19133776905648,0.252582505273141,0.00423475160471923,"FT17311",552.44459619981,340.281051635742,"No hit","(3b,24R,25x)-26-Benzoyloxystigmast-5-ene-3-ol","No hit","No hit","No hit","No hit"
"FT17325",1470.20825195312,3483.48754882812,2.36938375512477,1.24451188231726,0.342505804044921,"FT17325",553.0862317163,53.8138313293457,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17327",681.230773925781,200,-3.40615386962891,-1.76814360880873,0.033440881142505,"FT17327",553.105062262849,52.0449562072754,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17330",200,1290.61236572266,6.45306182861328,2.6899838484182,0.00152401049718606,"FT17330",553.163581967581,269.821426391602,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17331",200,2252.74523925781,11.2637261962891,3.49361226472299,0.000208478112879823,"FT17331",553.17833602031,250.827606201172,"No hit","No hit","No hit","(7alpha,10beta)-1(10->19)-Abeo-7-acetoxyisoobacun-3,10-olide;Nomilin","No hit","No hit"
"FT17342",200,3060.24633789062,15.3012316894531,3.9355758838017,6.36515573886301e-12,"FT17342",553.323548691797,533.204345703125,"Triterpenoid","No hit","No hit","No hit","No hit","No hit"
"FT17343",11649.673828125,14991.7666015625,1.28688294820486,0.363880835435732,0.165765866399891,"FT17343",553.359842943625,496.489807128906,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17344",1796.58874511719,3157.04443359375,1.75724380004831,0.813314364778322,0.0873140875887693,"FT17344",553.40109835669,576.593078613281,"No hit","LysoPE(0:0/22:1(13Z));LysoPE(22:1(13Z)/0:0)","No hit","No hit","No hit","No hit"
"FT17345",4126.24169921875,5341.40576171875,1.29449657850389,0.372391152042201,0.0219453510243854,"FT17345",553.446302407574,458.440001220703,"No hit","No hit","No hit","No hit","cis-5,6-Dihydro-5,6-dihydroxy-carotene;2,6-Cyclolycopene-1,5-diol;Parasiloxanthin","No hit"
"FT17346",5169.96728515625,5998.6611328125,1.16028995967451,0.214485383895983,0.00618798693913273,"FT17346",553.447676903611,340.115417480469,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17348",2538.51318359375,1534.16766357422,-1.6546517332269,-0.726527594301882,0.55630920360734,"FT17348",553.851003908873,48.2613220214844,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17351",244.72428894043,4826.31848144531,19.7214526696209,4.30169391851343,6.92817621263399e-06,"FT17351",553.974315211719,53.1687602996826,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17356",1125.16076660156,3144.41674804688,2.79463774545239,1.48266128603434,0.300061808897945,"FT17356",554.090298948679,53.8272933959961,"No hit","No hit","No hit","No hit","No hit","dTDP-4-acetamido-4,6-dideoxy-D-galactose"
"FT17357",200,200,1,0,0.0428631945763981,"FT17357",554.106858017,52.0293273925781,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17361",217.641021728516,3798.81988525391,17.4545214642143,4.12552889917599,0.00276282736553295,"FT17361",554.289629102161,290.213592529297,"No hit","No hit","No hit","No hit","Kinetensin 4-7","No hit"
"FT17362",200,6487.34765625,32.43673828125,5.01955684964447,1.5453769216681e-12,"FT17362",554.34305696105,533.536926269531,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17363",4847.24169921875,6020.96630859375,1.2421427859816,0.31283102282354,0.0782320777138811,"FT17363",554.36305670792,496.489837646484,"No hit","No hit","No hit","No hit","LysoPC(22:4(7Z,10Z,13Z,16Z))","No hit"
"FT17369",200,1975.81774902344,9.87908874511719,3.30437797262662,0.00213119740431962,"FT17369",554.683209104844,324.868804931641,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17371",214.288040161133,2384.66122436523,11.1282982595394,3.47616108736684,0.00271146605580194,"FT17371",554.791332367998,290.213592529297,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17373",598.077331542969,2510.89416503906,4.19827676558356,2.06979727743839,1.9944664193717e-05,"FT17373",554.865563273969,105.245445251465,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17374",200,2582.09741210938,12.9104870605469,3.69047152361773,0.00273734248295001,"FT17374",554.883172353066,324.868804931641,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17376",200,6316.69360351562,31.5834680175781,4.98109768967825,1.30570534788929e-05,"FT17376",554.983183241876,53.2494735717773,"No hit","No hit","No hit","No hit","No hit","N-Methylformamide;Guanidine;Acetaldehyde oxime;Carbonate;Acetamide"
"FT17378",547.91845703125,2808.5087890625,5.12577875963452,2.35777120994702,4.0584983670622e-07,"FT17378",555.04878694352,243.335784912109,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17382",200,1969.64530944824,9.84822654724121,3.29986394976125,0.00279357284083394,"FT17382",555.083234371797,324.921493530273,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17384",755.978759765625,200,-3.77989379882812,-1.918345700569,0.0291543432366274,"FT17384",555.104615967483,52.2400512695312,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17388",691.321105957031,31432.1734619141,45.4668216998827,5.50674225273979,0.00276282736553295,"FT17388",555.274266910297,322.258453369141,"No hit","No hit","No hit","Cucurbitacin D;Ganoderic acid A;Ganoderenic acid C;Ganoderic acid B;Ganoderic acid delta;Ganoderic acid epsilon","No hit","Dimethylprotoporphyrin IX dimethyl ester;Moreollin"
"FT17390",3064.93286132812,3111.82568359375,1.0152997877563,0.0219057751449611,0.404957575814032,"FT17390",555.277063853734,338.278991699219,"No hit","No hit","No hit","No hit","No hit","Dimethylprotoporphyrin IX dimethyl ester;Moreollin"
"FT17392",417.504821777344,13227.3872070312,31.6819986670368,4.98559144596361,1.43318690248861e-12,"FT17392",555.340154490902,533.537048339844,"No hit","No hit","No hit","22-Acetylpriverogenin B","No hit","No hit"
"FT17393",2831.75610351562,2687.20556640625,-1.05379213965484,-0.0755903236518109,0.53214241150428,"FT17393",555.350349106643,359.643341064453,"Notoginsenoside R10","No hit","No hit","No hit","No hit","No hit"
"FT17398",384.16650390625,18794.423828125,48.9225990215729,5.61242914421329,0.00272715307738507,"FT17398",555.775403987811,322.258056640625,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17401",2411.74951171875,1759.06121826172,-1.37104353542739,-0.455274382457758,0.206706481469398,"FT17401",555.948138473422,49.3323726654053,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17402",200,2055.38122558594,10.2769061279297,3.36133410011,1.33395821416907e-05,"FT17402",555.979724579206,53.0549125671387,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17405",1011.89953613281,11305.6665039062,11.1727163618567,3.48190807796491,6.92999940202127e-10,"FT17405",556.059414635357,245.456665039062,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17406",200,3304.62579345703,16.5231289672852,4.04641500913497,0.00028215348263893,"FT17406",556.068089678415,52.485050201416,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17409",200,2720.80438232422,13.6040219116211,3.76596132975655,0.000948259131128415,"FT17409",556.130640270404,54.3455982208252,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17416",219.109649658203,3797.82043457031,17.3329674913664,4.11544676719139,1.46349139877473e-10,"FT17416",556.271182894141,278.264938354492,"Enkephalin L","Physalolactone","No hit","No hit","No hit","No hit"
"FT17417",339.183685302734,7004.78106689453,20.6518808846672,4.36820127698774,0.00277927280298779,"FT17417",556.277257680928,322.258056640625,"Enkephalin L","No hit","No hit","LysoPC(18:3(6Z,9Z,12Z));LysoPC(18:3(9Z,12Z,15Z))","No hit","No hit"
"FT17421",384.25,10433.90625,27.1539525048796,4.76309030559328,5.88263005832738e-12,"FT17421",556.354858834528,533.536987304688,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17423",357.101867675781,2012.58129882812,5.63587446889351,2.49463947802056,0.0129172479216099,"FT17423",556.47709096791,284.2080078125,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17424",344.402984619141,1622.32745361328,4.71054992571373,2.23589549482481,0.025701963193769,"FT17424",556.678324908416,284.117370605469,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17425",1551.11206054688,4236.42041015625,2.7312149250278,1.44954284726738,1.99898146062836e-06,"FT17425",556.774833552337,48.5116672515869,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17427",270.332275390625,1803.99377441406,6.67324599627376,2.73838868698638,0.00288385615697321,"FT17427",556.778972524001,322.257965087891,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17431",632.230163574219,3408.56042480469,5.39132838195334,2.43064078576773,2.54322400399278e-10,"FT17431",556.938762481209,46.9263973236084,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17432",200,1624.09124755859,8.12045623779297,3.02156078572457,0.00263750674749337,"FT17432",556.944615706956,290.205169677734,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17433",870.284301757812,2090.71246337891,2.40233273098924,1.26443598289357,0.0167285197192742,"FT17433",556.982769505657,53.2756958007812,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17434",2511.35961914062,4729.23327636719,1.88313662460875,0.913137673608589,0.248175383116192,"FT17434",557.018119270014,105.327529907227,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17437",1284.48278808594,17854.9677734375,13.9005115047466,3.79706606645368,1.100304229617e-06,"FT17437",557.065435399337,245.445991516113,"No hit","No hit","No hit","6''-Malonylgenistin","No hit","No hit"
"FT17442",3421.15307617188,3216.92297363281,-1.06348616495111,-0.0888012651873904,0.0923967693490384,"FT17442",557.203341157057,478.464950561523,"No hit","No hit","Myricatomentoside II","6S,9R-Dihydroxy-4,7E-megastigmadien-3-one 9-[apiosyl-(1->6)-glucoside];Vomifoliol 9-[xylosyl-(1->6)-glucoside];Cinnamoside","No hit","No hit"
"FT17443",200,1800.88250732422,9.00441253662109,3.17063215529313,0.00196450353935738,"FT17443",557.280855271836,290.351287841797,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17447",324.727264404297,3619.568359375,11.1464873946295,3.47851723850855,0.00277447593638689,"FT17447",557.360112374034,533.453735351562,"No hit","No hit","Pyrohyperforin","No hit","3-Benzoyloxy-6-oxo-12-ursen-28-oic acid;3-Benzoyloxy-11-oxo-12-ursen-28-oic acid","No hit"
"FT17455",228.968948364258,2752.41310119629,12.0209011783449,3.58747315040353,0.00251567063532677,"FT17455",557.771500293671,336.944946289062,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17458",840.609741210938,3889.25360107422,4.62670536683475,2.20998522958391,0.000260697031015498,"FT17458",557.9507932294,55.172607421875,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17460",1580.01281738281,3297.33947753906,2.08690679041509,1.0613661654192,0.00811996550852826,"FT17460",558.02137680144,105.148551940918,"No hit","No hit","No hit","No hit","m-Hydroxydiphenyldimercury(1+)","No hit"
"FT17461",200,4999.07081604004,24.9953540802002,4.64358805904145,0.00229857120974441,"FT17461",558.02199873251,51.7518196105957,"No hit","No hit","No hit","No hit","m-Hydroxydiphenyldimercury(1+)","No hit"
"FT17464",376.200012207031,5141.12512207031,13.6659355535614,3.7725123233019,6.33270442956342e-07,"FT17464",558.068341086779,245.315711975098,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17474",223.921020507812,1656.26110839844,7.39663076133869,2.88686825847026,0.0032752150266242,"FT17474",558.272966891902,337.277709960938,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17496",200,200,1,0,0.083577491316301,"FT17496",559.05849146411,268.893432617188,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17497",281.556213378906,3409.77600097656,12.1104626321559,3.59818207340999,7.09901857343209e-07,"FT17497",559.067802989522,245.309524536133,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17499",1679.68872070312,33333.4140625,19.8449948800909,4.31070328501708,0.000401206455474309,"FT17499",559.114061687225,53.5118026733398,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17500",200,27205.4326171875,136.027163085938,7.08775095990043,8.43271246080469e-10,"FT17500",559.146957179874,251.18236541748,"No hit","No hit","1,4-beta-D-Glucan;Vaccinoside","No hit","No hit","Safflor Yellow A;Vicenin 2"
"FT17514",758.497863769531,1331.01681518555,1.75480628062781,0.811311775029374,0.0659024557759492,"FT17514",560.033925949593,106.062126159668,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17516",200,200,1,0,0.0556533197237028,"FT17516",560.065621020804,268.854125976562,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17517",1421.20568847656,2292.96936035156,1.61339725765485,0.690101708849769,0.0408381552651516,"FT17517",560.074396987919,243.143768310547,"Adenosine diphosphate ribose;Phosphoribosyl-AMP","No hit","No hit","No hit","PhosphoribosylformiminoAICAR-phosphate;Phosphoribulosylformimino-AICAR-P","No hit"
"FT17518",452.420013427734,401.215667724609,-1.12762299636382,-0.173284805158025,0.0681494743548877,"FT17518",560.075096994764,156.417633056641,"Adenosine diphosphate ribose;Phosphoribosyl-AMP","No hit","No hit","No hit","PhosphoribosylformiminoAICAR-phosphate;Phosphoribulosylformimino-AICAR-P","No hit"
"FT17519",1330.17041015625,6172.29077148438,4.64022558640388,2.21419494424833,0.000269650596529976,"FT17519",560.115664837638,53.571,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17520",200,6542.65185546875,32.7132592773438,5.03180359961566,2.41462318557557e-08,"FT17520",560.149907498796,250.945343017578,"No hit","No hit","No hit","No hit","No hit","Cyanidin 3-rutinoside"
"FT17523",200,1461.13710021973,7.30568550109863,2.86901964915964,0.00270902340330398,"FT17523",560.299712250575,261.901550292969,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17529",4269.1357421875,5169.73193359375,1.21095515481192,0.276145438832062,0.0546106020744417,"FT17529",560.409145878755,462.444259643555,"Debenzoylzucchini factor B","No hit","No hit","No hit","LysoPC(22:1(13Z))","No hit"
"FT17530",647.28564453125,1240.33633422852,1.91621171380487,0.938256966910458,0.0571648507176762,"FT17530",560.537134905782,105.727729797363,"No hit","Muridienin 4;Muridienin 3;Muridienin 2","No hit","No hit","No hit","No hit"
"FT17532",200,1379.95172119141,6.89975860595703,2.78654588883564,0.00306735475199443,"FT17532",560.774503027877,244.121215820312,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17534",2737.03662109375,899.915069580078,-3.04143881307701,-1.60475398071549,1.70909011390098e-09,"FT17534",560.866365791908,47.8368453979492,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17536",6538.7822265625,2581.80798339844,-2.53263692288824,-1.34064026809135,5.00527496444482e-05,"FT17536",560.911211892276,243.272918701172,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17537",2305.9091796875,1216.63598632812,-1.89531561255792,-0.922438109482646,0.00118119081839686,"FT17537",560.913730073858,105.491439819336,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17539",3713.72534179688,5017.43383789062,1.35105140421153,0.434082566736304,0.000898117716697075,"FT17539",561.032502122956,242.993362426758,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17545",286.207153320312,5391.490234375,18.8377200633453,4.23555246045658,8.60475996277918e-06,"FT17545",561.110623000262,53.571,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17554",589.13916015625,2528.61901855469,4.29205727537116,2.10166932827118,7.26280310566737e-08,"FT17554",561.297677556511,275.843246459961,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17559",3479.72973632812,3465.24877929688,-1.0041789083421,-0.00601632823650042,0.970542606459695,"FT17559",561.525109302771,243.006767272949,"No hit","No hit","No hit","No hit","No hit","DG(14:0/20:0/0:0);DG(16:0/18:0/0:0);DG(18:0/16:0/0:0);DG(20:0/14:0/0:0);DG(14:0/0:0/20:0);DG(16:0/0:0/18:0)"
"FT17566",558.884643554688,1011.20962524414,1.80933514081282,0.85545966125174,0.658568682939907,"FT17566",561.899252091592,56.4561729431152,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17574",215.255279541016,4683.43444824219,21.7575822448052,4.44344634461787,1.79814519595336e-06,"FT17574",562.087316220598,54.2155303955078,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17576",4079.00244140625,4153.47375488281,1.01825723679903,0.0261020676749563,0.470142702614458,"FT17576",562.18687252604,68.9315032958984,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17580",200,3500.76440429688,17.5038220214844,4.12959806891045,0.00257401259207635,"FT17580",562.304616559196,294.193328857422,"No hit","Physagulin F","No hit","No hit","No hit","No hit"
"FT17587",9948.591796875,85679.65625,8.61223960127837,3.10638845730909,1.43318690248861e-12,"FT17587",562.793474286044,48.2853374481201,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17588",361.013885498047,2134.24015808105,5.91179520736911,2.56359629343021,0.0030558708081896,"FT17588",562.805806759379,294.219604492188,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17591",1177.14294433594,10692.6640625,9.08357316666589,3.18325991599614,9.77347157925029e-11,"FT17591",562.957795912503,47.6230430603027,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17592",352.581817626953,1603.81671142578,4.54877884010085,2.18547929304987,0.00349293530211696,"FT17592",562.994332298641,255.385498046875,"No hit","No hit","No hit","No hit","Acetone;Propanal;Methyloxirane;Allyl alcohol","No hit"
"FT17593",200,200,1,0,0.0656592729029503,"FT17593",563.058180864754,56.0635757446289,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17596",891.751708984375,3129.83251953125,3.50975780365574,1.8113714785297,0.0116253372524627,"FT17596",563.193608182915,68.9011878967285,"No hit","No hit","No hit","Mascaroside;Gibberellin A38 glucosyl ester","No hit","No hit"
"FT17604",2381.09155273438,233.324745178223,-10.2050536942218,-3.35121186806482,0.987954340523361,"FT17604",563.501231605128,105.34880065918,"No hit","No hit","No hit","No hit","DG(15:0/18:1(11Z)/0:0);DG(15:0/18:1(9Z)/0:0);DG(18:1(11Z)/15:0/0:0);DG(18:1(9Z)/15:0/0:0);DG(15:0/0:0/18:1n7);DG(15:0/0:0/18:1n9)","No hit"
"FT17608",1136.66735839844,6676.0830078125,5.87338323607629,2.55419177622259,3.91001855892803e-09,"FT17608",563.798720914407,48.2853374481201,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17612",5098.837890625,6186.6259765625,1.21334039427642,0.278984345382435,0.0144550920721953,"FT17612",564.036355600938,243.279853820801,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17613",657.445922851562,1942.56323242188,2.95471180959847,1.56301742274164,0.847143078576818,"FT17613",564.040058601892,55.4885196685791,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17614",200,2087.20520019531,10.4360260009766,3.3835005385817,0.000393720938121844,"FT17614",564.094061830302,113.319,"No hit","4,6-Dideoxy-4-oxo-dTDP-D-glucose","No hit","No hit","No hit","No hit"
"FT17619",28712.4296875,28203.865234375,-1.01803172894562,-0.0257825265208306,0.298144508530685,"FT17619",564.355184612215,329.961441040039,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17621",5939.89013671875,3819.05627441406,-1.55532930386842,-0.637220068947778,0.361298742470311,"FT17621",564.379235578245,563.575927734375,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17625",3712.58349609375,26745.306640625,7.20396097993903,2.84879036694645,1.43318690248861e-12,"FT17625",564.792261023603,48.2769203186035,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17628",693.389221191406,3817.04528808594,5.50491004392505,2.46071898881351,9.66293074477845e-09,"FT17628",564.881561061606,55.9242611694336,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17638",200,1907.33163452148,9.53665817260742,3.25348380685604,0.00271722348394134,"FT17638",565.257961943535,283.204803466797,"No hit","No hit","Cortolone-3-glucuronide","No hit","No hit","No hit"
"FT17644",8328.158203125,7870.67041015625,-1.05812564484703,-0.0815109473339826,0.300234149815198,"FT17644",565.358563502336,329.934998779297,"No hit","No hit","No hit","No hit","Stearyl monoglyceridyl citrate","No hit"
"FT17646",2772.69067382812,1882.80944824219,-1.47263477799983,-0.558399677963248,0.315812082057414,"FT17646",565.382765174178,563.575836181641,"No hit","No hit","3beta-Acetoxy-11alpha-methoxy-12-ursen-28-oic acid","No hit","No hit","No hit"
"FT17648",430.546936035156,3103.22778320312,7.2076410803902,2.84952717091371,0.00528024565767003,"FT17648",565.599633324398,309.908508300781,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17654",426.475616455078,2927.380859375,6.8641224642754,2.77907529249753,0.00418419782545037,"FT17654",565.934365049303,309.908950805664,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17659",2778.9423828125,3441.97900390625,1.23859315155095,0.308702374217656,0.0309449437823693,"FT17659",566.027556941424,243.346466064453,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17660",467.480072021484,1320.84002685547,2.82544670009969,1.4984789741021,0.137907262638181,"FT17660",566.114274534703,54.4866333007812,"No hit","Deoxythymidine diphosphate-l-rhamnose","No hit","No hit","No hit","No hit"
"FT17669",307.334136962891,1899.27035522461,6.17982230673561,2.62756535578711,0.00301105295609101,"FT17669",566.268699829523,309.9072265625,"No hit","No hit","No hit","LysoPE(0:0/22:5(4Z,7Z,10Z,13Z,16Z));LysoPE(0:0/22:5(7Z,10Z,13Z,16Z,19Z));LysoPE(22:5(4Z,7Z,10Z,13Z,16Z)/0:0);LysoPE(22:5(7Z,10Z,13Z,16Z,19Z)/0:0)","No hit","No hit"
"FT17670",200,2466.99900817871,12.3349950408936,3.62468523051083,0.00259287104323176,"FT17670",566.264717320523,322.499237060547,"No hit","No hit","No hit","LysoPE(0:0/22:5(4Z,7Z,10Z,13Z,16Z));LysoPE(0:0/22:5(7Z,10Z,13Z,16Z,19Z));LysoPE(22:5(4Z,7Z,10Z,13Z,16Z)/0:0);LysoPE(22:5(7Z,10Z,13Z,16Z,19Z)/0:0)","No hit","No hit"
"FT17683",661.102783203125,4159.09716796875,6.29115059509719,2.65332389723745,0.00196661931830099,"FT17683",566.684931827244,271.815734863281,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17684",200,1687.3860168457,8.43693008422852,3.07671814609652,0.00241068139574727,"FT17684",566.764855421995,322.257446289062,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17688",200,3317.02465820312,16.5851232910156,4.05181783180532,5.41976726028237e-12,"FT17688",566.791057726342,48.2874336242676,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17689",56066.94140625,1603.75848388672,-34.9597161727066,-5.12762156697156,2.97669977594841e-05,"FT17689",566.885446393796,47.8752822875977,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17690",883.554016113281,5116.62036132812,5.79095365763367,2.5338009516421,0.00178702826080967,"FT17690",566.885252124911,271.791534423828,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17694",200,3707.46813964844,18.5373406982422,4.2123623897335,0.00282793127190843,"FT17694",567.054409970647,324.261138916016,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17696",836.51220703125,4131.72424316406,4.93922767466526,2.30428547155905,0.00190634170136194,"FT17696",567.086020320242,271.847625732422,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17697",487.700866699219,2000.38348388672,4.10166071146316,2.03620815731405,0.104436204076932,"FT17697",567.122657607663,54.2598724365234,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17698",740.125549316406,3030.01245117188,4.09391684150135,2.0334817976295,0.0088358831812199,"FT17698",567.140732964971,104.55712890625,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17703",829.510986328125,27906.6194458008,33.6422541783695,5.07220247060528,0.00278175239316821,"FT17703",567.273097607555,291.886535644531,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17704",553.006042480469,3146.20642089844,5.68928036805232,2.50824617887623,0.00142925181885359,"FT17704",567.287117345877,272.084228515625,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17706",282.011505126953,4581.85003662109,16.2470323136586,4.02210431411334,0.00314533589058963,"FT17706",567.305236901691,324.592803955078,"Hordatine A","No hit","No hit","Ganoderic acid V","No hit","No hit"
"FT17708",5653.85791015625,6437.13989257812,1.13853938228883,0.187184195427225,0.083143759933944,"FT17708",567.461906177805,498.825012207031,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17710",643.085693359375,1330.41784667969,2.06880336542678,1.0487965271675,0.0529791674838057,"FT17710",567.531000170539,106.424030303955,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17711",200,2990.02685546875,14.9501342773438,3.90208653719623,0.00273734248295001,"FT17711",567.556218855234,324.555953979492,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17715",200,1966.09869384766,9.83049346923828,3.29726383851439,0.00284478757224741,"FT17715",567.805636954074,324.396102905273,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17717",5331.6708984375,250.342506408691,-21.297505465306,-4.412612555217,1.97997807018773e-05,"FT17717",567.88836698395,47.8902893066406,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17725",1556.52099609375,690.897125244141,-2.25289835377984,-1.17178222355743,0.0285083491129996,"FT17725",568.120769308678,56.3446235656738,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17726",200,4228.71406555176,21.1435703277588,4.40214710733334,0.0203968747865042,"FT17726",568.127810586212,104.371780395508,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17727",3538.2880859375,829.384613037109,-4.26616075379154,-2.09293832909347,0.000569125764136139,"FT17727",568.180634137892,68.4531555175781,"No hit","Betanin","Lacto-N-triaose;Doxorubicinol","No hit","No hit","No hit"
"FT17728",200,2429.52233886719,12.1476116943359,3.60260079263367,7.89177529166541e-06,"FT17728",568.185839572718,245.355224609375,"No hit","No hit","Lacto-N-triaose","No hit","No hit","No hit"
"FT17730",213.556823730469,7774.42230224609,36.4044668132835,5.18604357426747,0.00271438576685737,"FT17730",568.276802048696,291.882598876953,"No hit","No hit","No hit","LysoPE(0:0/22:4(7Z,10Z,13Z,16Z));LysoPE(22:4(7Z,10Z,13Z,16Z)/0:0)","No hit","No hit"
"FT17731",200,1835.78894042969,9.17894470214844,3.19832829737627,0.0028326364107395,"FT17731",568.280262374462,243.397064208984,"No hit","No hit","No hit","LysoPE(0:0/22:4(7Z,10Z,13Z,16Z));LysoPE(22:4(7Z,10Z,13Z,16Z)/0:0)","No hit","No hit"
